Geneid,orth_group,num,CaB41,CaB44,Ca30m1,Ca30m2,Ca1h1,Ca1h2,Ca1.5h1,Ca1.5h2,Ca2h1,Ca2h4,Ca3h1,Ca3h2,Ca4h1,Ca4h3,Ca6h1,Ca6h3,Ca8h1,Ca8h2
orf19.3555,4686,4,1392,1453,1601,1770,1445,1328,1792,1294,1690,1607,1892,1777,1277,1484,1260,1290,1347,1473
YDL181W,4687,1,900,770,2945,3155,1293,1226,1330,1203,1977,1708,2530,2434,2979,2629,3120,3418,3838,3062
YDL130W-A,4687,2,512,455,4580,5187,1957,1978,1153,972,2319,1885,5145,4909,5587,4699,5617,5875,6186,4548
CAGL0J06380g,4687,3,784,631,1597,1540,5393,5826,7718,6683,8636,9814,7145,8852,10268,10166,13697,10295,11661,17495
CAGL0J09262g,4687,4,1302,1153,329,316,3514,3557,4423,3939,4258,4479,5163,3353,4164,3816,4994,3587,4265,7677
KLLA0F05511g,4687,5,3100,3443,4900,4154,8328,7868,5738,6780,6404,5092,5342,4547,4582,4806,3959,5825,3767,4384
YDL180W,4688,1,783,729,1468,1294,1117,944,1002,865,1259,1038,1108,963,1040,965,871,929,1109,1003
CAGL0J06358g,4688,2,435,445,379,376,604,754,1157,868,1240,1378,1878,1045,1296,1292,1355,1101,1212,1877
KLLA0F05610g,4688,3,728,704,513,510,1045,1067,763,964,1031,907,1006,826,980,984,786,1284,876,878
YDL179W,4689,1,592,555,728,718,856,912,368,313,1354,1148,1083,1036,1204,1162,1069,1288,845,774
YDL127W,4689,2,640,536,495,486,1099,1043,691,706,940,654,663,603,724,781,335,501,254,405
CAGL0J09328g,4689,3,2046,1726,2060,1996,1722,1916,1771,1653,1549,1725,3635,1669,2272,2205,2026,1640,1247,2036
CAGL0J06336g,4689,4,770,692,866,813,806,913,2015,1603,2364,2480,3251,1886,2164,1912,2363,1927,1876,3113
KLLA0F05654g,4689,5,1663,1696,1459,1418,1445,1316,1128,1273,1701,1391,1996,1808,1746,1781,1514,2447,1041,1167
YDL178W,4690,1,1693,1617,2199,2375,2791,2448,2166,1933,2553,2014,2093,1911,1943,1933,1638,1945,1854,1694
CAGL0J06314g,4690,2,2777,2307,3228,3131,5345,6051,5183,4466,4906,5207,7856,4073,5564,4997,6078,4796,5147,8553
KLLA0F05753g,4690,3,2677,3225,7166,6870,4598,4189,2207,2591,3233,2692,3305,2949,2995,3189,2895,4102,3101,3467
orf19.300,4690,4,11853,12566,6899,7025,6597,5868,6339,5307,5503,4494,4344,3506,2547,2857,2705,2167,2229,2251
YDL177C,4691,1,261,282,265,332,298,311,275,293,310,231,237,204,271,266,261,302,374,334
CAGL0J06292g,4691,2,722,604,386,388,344,353,352,311,466,470,952,392,685,560,758,580,650,1187
KLLA0F05797g,4691,3,358,473,680,578,503,457,403,515,735,609,812,654,711,742,642,1097,808,744
YMR043W,4692,1,2455,2141,2174,2140,2093,2028,2391,2158,2520,1570,1626,1517,1580,1624,1652,1763,2010,1978
CAGL0F06237g,4692,2,2358,2089,3002,2331,1024,1125,797,653,937,1091,1009,1376,1671,1770,2167,1757,1755,2403
CAGL0I10769g,4692,3,2100,1719,1472,1316,1269,1353,1164,1005,1041,1177,1516,1142,1711,1668,2101,1650,1766,2743
KLLA0F26807g,4692,4,2378,2009,1727,1556,2876,2759,2360,2725,2977,2734,2726,2537,2925,2769,2487,3691,2852,3120
orf19.7025,4692,5,3357,3350,4135,4112,4769,4116,3896,3055,3535,2607,3660,2637,2167,2282,2425,1744,1911,1957
YDL176W,4693,1,801,717,732,683,848,790,913,813,941,612,851,796,1074,966,1041,1231,1438,1042
CAGL0J06270g,4693,2,843,694,399,411,1283,1542,1790,1511,1957,2191,2577,1720,1947,1806,2087,1711,1904,2817
KLLA0F05819g,4693,3,475,475,499,477,658,632,544,684,947,841,1122,908,986,1085,941,1474,1031,1135
YDL174C,4694,1,1611,1526,6134,6433,4283,3715,3096,2929,3964,3105,5527,5145,5448,5091,4296,4628,4106,3389
CAGL0I05148g,4694,2,1201,988,1797,1646,11544,13746,21764,18298,20486,21486,19630,11400,9774,8871,9356,7723,8004,12039
KLLA0E19691g,4694,3,1012,1257,1036,932,2533,2725,2024,2262,1683,1453,1566,1374,1304,1480,1039,1471,1053,898
orf19.6755,4694,4,4730,4800,441,498,351,343,1196,960,1693,1218,1296,1033,940,965,915,964,819,789
YDL173W,4695,1,1696,1479,2466,2488,2539,2522,2172,2197,2584,2042,2585,2399,2859,2688,2676,2918,2583,2422
CAGL0L01067g,4695,2,740,639,1117,987,1567,1766,2024,1750,1977,2263,2095,1704,2186,2090,2674,2055,2377,3775
KLLA0E19647g,4695,3,904,933,932,823,1493,1271,1461,1702,2062,1628,1982,1707,1870,1856,1648,2678,1913,2022
orf19.1107,4695,4,1327,1305,353,384,419,355,579,452,723,532,727,703,549,641,762,679,721,728
YDL171C,4696,1,5218,4633,3675,3636,4566,3876,4341,3909,5010,3410,3964,3547,5403,4473,5436,5633,6250,5565
CAGL0L01089g,4696,2,8109,7643,6642,6686,17122,20599,24053,19418,23084,23508,33668,18681,21041,18067,22132,19541,20908,31994
KLLA0E19625g,4696,3,12315,13436,2967,2547,18782,18572,17883,20156,17255,15254,16522,14164,15844,16326,15657,21978,16900,18524
orf19.6257,4696,4,22646,24572,14185,16586,13097,12554,13763,9699,12793,11129,15255,10816,10175,10832,11504,12176,10169,10364
YKL032C,4697,1,1359,1212,2151,2180,1123,1125,1733,1595,1914,1181,1667,1638,1849,1629,1651,1651,1447,1473
YMR072W,4697,2,3467,3042,4761,5075,4253,3761,4274,3989,5050,4344,5541,5499,6620,5949,6108,6473,7403,6124
CAGL0L02013g,4697,3,9671,8706,8926,7337,4947,5777,3518,2750,3177,3541,5693,4682,5642,5769,7049,5871,5298,7455
CAGL0K03047g,4697,4,4942,4173,3104,3223,3737,4048,3243,2709,3706,3660,6881,3460,4198,4095,4728,3667,3252,5866
KLLA0E18481g,4697,5,3435,3253,2697,2057,3574,3579,2889,3230,2527,2621,1935,1472,1526,1550,1282,1825,1488,1341
YAR015W,4698,1,2348,2195,2818,4179,4947,4499,3123,2945,3174,2678,3575,3236,3536,3613,2286,2942,2555,2374
CAGL0I04444g,4698,2,2005,1768,2689,2788,3857,4244,5236,4277,6066,6276,10902,6275,9444,9360,13722,10752,11085,17684
KLLA0C04235g,4698,3,1531,1846,1975,1825,2156,2058,2260,2415,3707,3009,4107,3438,3518,3389,2993,4832,3369,3572
orf19.7484,4698,4,71,63,24,32,10,27,14,14,42,24,40,46,37,55,53,52,34,33
YDL170W,4699,1,882,768,644,713,866,718,723,767,957,635,845,777,1173,1016,1287,1399,1538,1686
KLLA0E19603g,4699,2,1196,1296,632,675,861,937,882,996,997,897,1022,843,1072,1128,1021,1537,1321,1380
orf19.7570,4699,3,2051,2060,1637,1683,1549,1425,1648,1308,1437,1242,1799,1406,1326,1395,1561,1542,1627,1671
YDL169C,4700,1,53,60,463,509,165,148,131,93,216,170,663,663,904,769,1138,1165,1488,1030
KLLA0E19493g,4700,2,590,651,177,171,960,859,1488,1705,2334,1862,2525,1931,2243,2367,1962,3193,2033,1923
YDL168W,4701,1,2216,2130,3097,2851,3955,3248,3119,2687,3496,2955,2927,2587,3665,2976,4328,4334,7130,4438
CAGL0L01111g,4701,2,10310,8990,9154,9307,10140,11565,12847,10682,12204,12784,18568,8275,8655,7717,7531,6028,5640,9475
KLLA0D12342g,4701,3,10619,12839,13149,12105,21331,20690,15597,18851,29000,23513,20747,18672,16402,17892,13199,18729,10933,11947
orf19.7600,4701,4,16853,17366,18442,18576,13701,11948,29663,23285,40091,29928,37717,32784,30732,34617,42842,47603,48302,44928
YDL167C,4702,1,1900,1794,399,375,2402,2235,2260,2119,1418,1043,356,300,508,491,572,690,1105,1086
CAGL0I03344g,4702,2,1028,895,2150,1634,79,98,181,149,351,383,660,597,823,867,1047,835,863,1204
KLLA0D12364g,4702,3,893,910,3662,3615,273,281,219,255,635,568,788,630,763,797,635,1036,713,729
orf19.5071,4702,4,175,217,387,605,483,575,483,306,388,338,318,295,222,261,132,151,133,153
YDL197C,4703,1,766,724,1098,1125,1009,971,1131,996,1157,854,1308,1067,1351,1284,1288,1313,1532,1158
KLLA0F13420g,4703,2,1328,1448,1133,972,1480,1514,1194,1370,1233,1183,1154,986,1043,1114,857,1267,875,961
YDL166C,4704,1,959,988,505,604,1082,931,1114,1091,1150,926,571,480,679,671,585,714,940,916
CAGL0I03366g,4704,2,1836,1630,2836,2847,209,224,364,302,769,697,2117,1019,1512,1505,1897,1502,1578,2077
KLLA0D12386g,4704,3,893,1078,2504,2174,1004,831,575,652,1067,778,1114,961,953,992,842,1264,793,861
orf19.6074,4704,4,825,866,2772,2722,2270,1756,1512,1123,1321,1028,2114,1854,2055,2317,2536,2891,2651,2401
YKL138C-A,4705,1,376,424,658,597,561,538,623,574,729,567,625,576,614,707,577,629,698,625
CAGL0D02018g,4705,2,501,370,521,582,237,272,179,169,217,227,810,336,565,467,601,437,393,761
KLLA0E12167g,4705,3,62,88,80,71,94,86,93,115,130,137,154,130,123,115,81,183,118,117
YDL165W,4706,1,776,757,875,894,1033,833,889,878,1069,867,933,831,942,864,795,898,976,916
CAGL0I03388g,4706,2,1757,1554,2011,1979,1087,1073,935,906,1047,1032,1480,841,954,936,1147,904,872,1445
KLLA0D12408g,4706,3,490,570,885,882,747,671,527,594,713,545,685,568,668,647,472,841,524,544
orf19.6075,4706,4,1119,1148,1686,1704,2150,1867,2706,2082,3441,2396,2231,2001,1623,1808,1591,1764,1695,1498
YJL127C,4707,1,664,572,594,628,835,831,808,752,898,490,734,652,797,775,949,951,1087,906
CAGL0L05610g,4707,2,862,763,887,779,304,348,325,272,484,522,1073,626,896,860,1158,889,842,1188
KLLA0E15269g,4707,3,239,251,246,244,445,407,447,545,538,447,540,459,498,520,365,524,314,353
orf19.2361,4707,4,782,720,618,614,738,584,726,560,930,734,1053,871,736,755,908,758,803,701
YLR035C,4708,1,536,476,749,689,740,665,686,634,806,492,844,769,996,845,1055,1206,1437,1091
CAGL0A03498g,4708,2,723,599,1360,1268,1891,2088,1425,1252,1124,1209,1413,1037,1403,1156,1416,1075,1160,1770
KLLA0F17347g,4708,3,483,525,688,697,671,762,631,690,604,524,635,599,578,554,541,985,641,653
YDL093W,4709,1,1458,1257,984,1043,1312,1294,1489,1358,1676,1124,1177,1034,1300,1400,940,1099,1040,1061
CAGL0L07172g,4709,2,5651,5051,5392,5236,6465,7687,5945,4992,4496,4922,6499,3485,4652,4211,4468,3680,3460,5631
YDL164C,4710,1,1539,1443,911,1020,2107,1877,1856,1706,1918,1388,1080,900,1165,1292,781,859,861,856
CAGL0I03410g,4710,2,3198,2969,2637,2590,2523,3003,2143,1705,2247,2250,4399,2160,2868,2655,2883,2411,2148,3581
KLLA0D12496g,4710,3,1890,2053,1086,1039,2330,2253,2017,2178,2173,2004,2462,2100,2075,2184,1582,2421,1413,1545
orf19.6155,4710,4,1692,1745,2746,2705,1704,1595,1800,1408,1566,1304,1514,1136,861,989,875,747,737,720
YER060W,4711,1,940,740,658,585,881,742,821,724,917,655,583,544,761,694,781,863,991,937
YJL151C,4712,1,2277,2083,3962,4068,2665,2576,2325,2336,3762,2868,4593,4251,5023,4104,4767,5096,5748,4951
YIL169C,4713,1,1467,1385,1640,1396,1817,1740,1354,1347,1949,1247,2861,2830,3901,3505,3881,4443,2697,2144
CAGL0L09911g,4713,2,675,662,625,609,498,532,540,408,315,416,330,312,295,324,474,331,460,574
YJL213W,4714,1,115,124,339,265,126,116,115,113,213,146,165,176,134,143,156,167,243,174
YNL336W,4715,1,310,245,545,567,460,423,362,324,444,445,520,402,627,541,753,769,979,691
YDL161W,4716,1,1719,1655,2474,2468,2160,2043,1803,1783,2250,1806,1885,1694,1724,1643,1457,1654,1448,1253
YLR206W,4716,2,3130,2916,6963,6842,3606,3613,3515,3179,4744,3066,5512,5152,4949,4376,4293,4402,3806,3505
CAGL0A03872g,4716,3,6619,5750,4782,3714,13219,14494,15937,12949,14139,14825,14848,10438,10737,10334,12025,10323,10549,12961
KLLA0C16731g,4716,4,4328,4019,3596,2716,6737,6714,6678,7546,7321,6287,5558,4730,4671,4936,3832,5391,4526,4646
YPL133C,4717,1,554,483,692,644,640,631,703,698,748,484,627,566,852,729,786,870,859,670
CAGL0M02651g,4717,2,883,834,887,779,873,890,774,656,675,760,976,695,840,725,921,761,767,1213
KLLA0D07029g,4717,3,517,521,399,374,1001,1236,982,1160,847,848,1046,843,928,991,883,1292,1080,1022
orf19.5849,4717,4,1586,1752,1502,1484,1812,1481,1965,1591,2134,1787,1809,1690,1269,1696,1436,1238,1298,1193
YFR055W,4718,1,858,779,539,554,494,438,477,433,613,417,373,359,428,347,285,346,337,326
YLR348C,4719,1,1964,1897,2059,2110,3797,2699,3938,2089,4851,3551,5699,5216,4497,3309,1874,1762,1762,1691
CAGL0G01166g,4719,2,3310,2703,4232,4145,3570,3769,3352,2941,3237,3527,3068,2309,2735,2628,3379,2462,2861,4864
orf19.5628,4719,3,594,550,2955,2841,1915,1656,1261,987,1305,945,2448,1820,1897,2070,2983,2669,2664,2600
CAGL0D05434g,4721,1,845,772,8222,6447,8785,9584,12428,10029,11675,13280,16153,11977,14205,13997,17972,15764,17314,24932
KLLA0B11495g,4721,2,319,338,475,351,732,714,414,513,354,387,478,380,547,602,522,738,681,576
YPR013C,4722,1,360,349,504,525,352,338,413,428,558,418,509,439,606,493,565,600,589,599
CAGL0L05786g,4722,2,316,247,729,738,1322,1562,547,416,260,335,177,171,173,167,145,183,160,182
orf19.217,4722,3,9,4,13,10,5,6,3,4,0,0,2,3,3,1,2,1,0,0
YDL160C,4723,1,1862,1574,1979,2028,1544,1253,1429,1359,1822,1113,1360,1289,1457,1331,1059,1211,1054,962
CAGL0I03476g,4723,2,808,740,1721,1348,1974,2189,1443,1263,1065,1086,1253,900,942,987,1342,1224,1284,2029
KLLA0C16599g,4723,3,1799,1682,2680,2310,2711,2536,1822,2137,2039,1802,1923,1638,1838,1824,1573,2200,1599,1826
orf19.6197,4723,4,886,1233,891,929,971,956,1108,801,797,647,803,548,455,578,352,279,362,397
YNL097C,4724,1,739,683,1251,1271,1058,916,874,899,1092,811,950,901,961,786,953,1019,1142,924
CAGL0G06556g,4724,2,1016,933,1050,1158,852,989,869,788,935,985,1593,861,1261,1107,1408,1013,1071,1831
KLLA0C13409g,4724,3,1403,1421,1120,997,1657,1503,1282,1499,1635,1392,1577,1394,1502,1717,1271,1749,1459,1584
orf19.1759,4724,4,964,927,1294,1345,1328,1313,1569,1242,1848,1647,1604,1719,1270,1767,1355,1628,1380,1486
YGL185C,4725,1,489,512,928,831,890,766,767,708,862,727,851,788,916,765,955,1049,1347,1019
CAGL0L06116g,4725,2,2262,1845,1696,1628,2867,3053,3680,3122,3942,4194,6308,3298,3828,3537,4251,3181,3160,5394
KLLA0F09163g,4725,3,867,927,519,490,1428,1418,1100,1207,1327,1095,1328,1090,1335,1363,1337,1765,1524,1566
YMR215W,4726,1,4539,4013,2174,2453,2214,2073,5652,5417,4562,3091,2805,2814,3084,3068,1108,1336,471,743
CAGL0F03883g,4726,2,4156,3750,4331,3800,5778,6600,8310,6680,8110,9082,10826,6727,6985,6813,7032,6036,5364,8507
KLLA0C07238g,4726,3,4436,5412,7175,6788,6820,6665,4259,4880,4128,3663,3658,3216,3240,3362,2724,3980,2403,2758
YGR059W,4727,1,18,25,62,68,28,33,35,38,55,40,59,100,155,142,302,322,524,304
CAGL0K04455g,4727,2,12,11,16,12,8,10,16,7,16,18,34,16,12,17,12,22,9,28
KLLA0B08129g,4727,3,315,410,510,495,441,413,187,197,165,147,205,179,221,186,163,229,180,209
orf19.1524,4727,4,3,4,1,3,0,1,3,1,1,3,2,3,1,0,1,0,4,0
YER185W,4728,1,76,55,68,78,88,72,70,64,63,66,58,46,77,75,132,125,227,180
YNR068C,4729,1,174,140,284,295,294,259,236,185,398,263,547,502,886,742,1236,1241,1864,1449
YDR171W,4730,1,941,824,15576,16053,3420,3259,3327,2454,7710,6420,14225,13537,16677,14451,19304,20318,20163,12420
CAGL0E00803g,4730,2,3354,3276,2300,2012,13337,14619,16852,13659,16040,18554,14922,12963,10937,11913,13560,11272,11883,16283
KLLA0D17446g,4730,3,1041,1208,2236,1758,19184,18300,7259,8188,7512,5881,7070,5585,5996,6343,5334,7566,6317,6515
YDR218C,4731,1,18,20,21,19,30,14,25,25,19,23,34,41,68,33,86,77,135,110
CAGL0E04840g,4731,2,36,26,44,37,24,45,53,41,74,104,199,132,177,160,162,166,175,316
KLLA0F13112g,4731,3,311,343,518,500,524,489,445,534,451,433,572,451,434,529,427,755,469,517
YPL048W,4732,1,6204,5739,9083,9774,9301,8558,8043,7560,9576,6209,10134,9269,10233,8672,7821,8348,7729,6336
CAGL0L12760g,4732,2,17222,14925,15746,15018,6944,7714,4561,3801,5311,6018,11409,5963,7774,7615,9009,7042,6962,11806
KLLA0D11594g,4732,3,2412,2877,1005,977,4968,4914,4897,5646,5309,4518,5364,4412,4560,4687,3205,5506,3173,3037
orf19.7382,4732,4,7478,7619,21811,21423,20076,17551,14011,10915,8713,6997,10701,8854,8506,9563,9180,10371,8846,8205
YBR199W,4733,1,3706,3424,6718,6813,5131,4493,4698,4268,6093,5115,6516,5981,6967,5987,6542,7090,7708,5768
orf19.4475,4733,2,1290,1291,1323,1338,918,841,921,850,1088,728,1382,1196,992,1107,1353,1374,1233,1339
YCR040W,4734,1,3,1,6,3,4,4,2,1,2,2,4,6,5,3,2,10,5,3
YJL193W,4735,1,627,626,460,511,650,629,761,685,768,568,550,458,547,516,537,543,774,773
CAGL0K00627g,4735,2,1694,1587,1874,1684,628,739,556,424,480,603,885,520,634,668,693,534,487,829
KLLA0B07689g,4735,3,2046,2508,405,337,1741,1653,1876,2033,2486,2030,2687,2239,2396,2504,2157,3460,2505,2746
YAR018C,4736,1,595,515,947,987,805,720,432,371,930,777,666,713,680,587,450,465,282,237
CAGL0I04422g,4736,2,998,899,1061,1069,816,942,688,519,671,697,1041,732,1024,977,1141,885,843,1415
KLLA0C04213g,4736,3,435,561,356,304,704,626,568,665,897,733,686,614,653,654,528,788,512,614
orf19.5325,4736,4,2580,2623,2048,2121,2074,1880,2632,1823,2480,2283,2784,2340,1862,2608,1604,1847,1533,1329
YDL159W,4737,1,449,401,589,615,628,609,572,466,675,535,707,649,826,784,835,891,929,807
CAGL0I03498g,4737,2,1839,1651,1950,1791,3216,3521,4330,3411,4197,4312,4996,3378,3813,3628,4118,3311,3271,4543
KLLA0C16577g,4737,3,750,928,846,778,1260,1178,1251,1498,2108,1718,2033,1791,1845,1959,1863,2543,2135,2395
orf19.469,4737,4,1714,1823,1424,1489,1714,1421,2018,1510,1917,1664,1647,1442,989,1136,935,773,816,815
YJR151C,4738,1,239,171,253,315,278,286,268,234,334,213,359,406,611,552,823,823,954,850
YJR159W,4739,1,6,4,19,10,11,5,4,6,11,1,13,19,17,17,16,17,19,32
YDL130W,4740,1,19782,18010,12298,15313,15629,14684,19279,18268,22244,17151,5978,5078,2342,2380,1378,1664,2706,2398
CAGL0J06374g,4740,2,21949,18650,27465,31240,3230,3518,449,398,596,593,3014,898,1834,1690,2780,1967,1976,4029
KLLA0F05555g,4740,3,12775,15579,39026,37220,21725,20113,4134,4293,2188,1835,1881,1569,1700,1668,1446,2327,1735,1683
orf19.7188,4740,4,8801,8798,19022,19221,22843,19572,16624,12664,5234,3823,1768,1541,1357,1502,1542,1509,1851,1681
YDL157C,4741,1,1079,1028,807,947,1238,1093,1522,1447,1583,1241,1085,960,1199,1134,913,1067,1101,1147
CAGL0I03520g,4741,2,826,736,742,736,605,601,345,295,427,449,737,350,527,478,598,476,488,814
KLLA0C16555g,4741,3,266,334,333,303,394,340,336,348,489,451,569,534,512,558,498,739,581,517
orf19.4358,4741,4,558,594,657,513,1136,834,1409,1024,1444,1050,974,755,683,864,922,900,971,867
YHR198C,4742,1,458,417,1815,1812,1004,937,878,722,1109,926,1391,1291,1399,1203,1289,1389,1521,1233
orf19.6189,4742,2,722,712,1436,1489,1505,1121,1408,1265,1355,1127,1260,1303,1351,1630,1835,2242,2103,1752
YGR169C-A,4743,1,1385,1256,2072,1905,1770,1660,1670,1714,1813,1238,1273,1019,1014,969,1177,1313,1465,1013
YJR005C-A,4743,2,1,2,27,28,25,23,8,3,3,3,38,24,26,11,17,12,25,8
CAGL0G06798g,4743,3,251,206,220,198,166,185,217,216,270,341,384,279,292,329,348,360,336,545
CAGL0I08767g,4743,4,1436,1164,1504,1510,1396,1488,1663,1417,1728,1950,2415,1718,2070,1999,2633,2128,2246,3534
KLLA0F14916g,4743,5,2195,2359,2947,2402,4102,4101,3680,4381,5259,4299,5219,4101,4315,4551,3327,5208,3433,3360
orf19.4503,4743,6,1780,1922,2908,3242,2998,2583,3251,2405,2601,2140,2019,2130,1461,1801,1807,1774,1745,1743
YDL156W,4744,1,437,395,300,293,467,479,421,432,559,307,382,309,421,421,289,334,272,255
CAGL0I03542g,4744,2,1274,1143,1297,1221,628,746,501,395,580,629,1194,625,765,861,788,585,481,777
KLLA0C16533g,4744,3,813,993,733,682,1457,1345,1093,1422,1429,1188,1497,1350,1262,1294,1081,1340,821,900
orf19.6907,4744,4,602,598,1516,1462,840,732,829,572,782,587,985,804,709,786,801,698,705,718
YCL012C,4745,1,290,247,294,378,400,364,322,307,300,245,395,388,651,494,1015,1019,1671,1168
CAGL0B04829g,4745,2,874,733,1149,1311,930,948,1078,983,1449,1522,2646,1405,2172,2065,2734,1989,2399,3996
orf19.7078,4745,3,628,606,314,417,513,444,984,674,1466,1177,2021,1877,2189,2668,3648,4002,3876,3189
YDL155W,4747,1,1261,1087,1156,1239,1257,1104,1444,1408,1559,1110,1209,1183,1291,1223,898,1042,993,919
YLR210W,4747,2,509,470,413,472,548,443,724,674,591,423,436,461,492,434,297,324,254,237
CAGL0I03564g,4747,3,1794,1468,1188,1024,705,906,646,533,595,637,1295,763,992,938,1010,889,655,1070
CAGL0J08822g,4747,4,941,694,781,815,589,708,485,385,296,281,697,432,510,520,594,461,347,582
KLLA0C16445g,4747,5,1329,1421,1493,1346,1643,1549,1226,1381,1958,1869,1396,1133,1147,1346,741,967,571,666
YDL154W,4748,1,293,246,335,323,409,365,445,439,401,328,358,372,488,421,489,576,795,610
CAGL0I03586g,4748,2,30,36,12,22,5,5,6,8,5,7,11,1,10,5,6,12,18,20
KLLA0C16423g,4748,3,355,390,718,649,626,649,446,541,747,674,710,657,621,629,497,841,599,577
orf19.2713,4748,4,4,7,10,16,2,4,14,14,14,19,8,9,12,15,16,21,21,9
YDL153C,4749,1,3526,3240,434,480,3862,3240,3573,3348,2452,1948,560,415,669,882,1182,1421,2177,1488
CAGL0I03608g,4749,2,1961,1620,3861,4127,83,87,162,140,292,324,1519,696,1378,1294,1904,1444,1594,2642
KLLA0C16401g,4749,3,1221,1428,7961,6870,102,72,59,75,521,463,811,795,743,822,673,943,674,725
orf19.2717,4749,4,322,374,5426,5495,2549,2032,631,460,726,696,3022,2653,2631,3436,2856,3605,2744,2696
YDL150W,4750,1,1951,1779,796,796,2287,2033,2111,1909,1644,1224,582,507,545,600,746,833,1149,848
CAGL0I03630g,4750,2,1590,1430,2835,2493,183,164,218,183,415,439,1180,668,990,966,1249,992,1031,1614
KLLA0C16379g,4750,3,842,911,3890,3389,258,231,171,234,570,495,660,537,554,526,465,684,457,529
orf19.2715,4750,4,490,455,2249,2125,1279,1028,874,696,974,734,1686,1277,1171,1329,1339,1231,1221,1255
YLR361C-A,4751,1,300,346,630,696,497,471,373,374,597,462,737,678,771,742,851,891,1117,915
CAGL0B02755g,4751,2,1674,1294,952,972,1776,1780,1354,1139,1341,1366,1652,1467,2058,1968,2427,1788,1872,3348
KLLA0B13123g,4751,3,548,522,218,169,902,811,1170,1277,1785,1435,1847,1396,1566,1551,1183,2291,1320,1299
YDL149W,4752,1,383,392,1123,1034,725,612,551,512,807,586,1342,1269,1805,1475,2138,2148,2822,2071
CAGL0I03652g,4752,2,1225,1096,718,724,1566,1818,1944,1811,2140,2375,3100,1723,2210,1978,2245,1858,2150,3534
KLLA0C16357g,4752,3,780,901,207,230,1979,1871,1876,2077,2525,2314,2589,2203,2285,2396,1942,2682,2079,2173
orf19.5974,4752,4,967,975,706,701,634,534,849,580,1238,1071,1542,1411,1249,1607,1282,1457,1257,1180
YKL068W-A,4753,1,413,392,227,180,334,270,450,346,434,273,171,195,170,213,140,142,171,200
KLLA0F26686g,4753,2,92,112,48,45,78,76,113,142,249,218,424,367,540,570,519,881,543,564
YJR112W-A,4754,1,442,402,507,534,579,488,531,506,601,516,463,399,463,445,477,582,674,625
CAGL0C04829g,4754,2,296,211,403,419,218,200,168,140,196,227,564,296,524,496,627,458,533,889
KLLA0E05765g,4754,3,144,182,116,147,175,193,172,224,323,263,365,260,321,341,309,520,380,373
orf19.1162.1,4754,4,62,73,94,81,69,70,105,62,82,82,145,122,115,133,182,143,160,169
YDL148C,4755,1,3448,3223,499,511,3815,3246,3706,3501,2451,1882,499,374,636,704,883,1008,1750,1604
CAGL0J08844g,4755,2,2482,2266,4100,4463,986,1127,1426,1156,1687,1645,3970,1784,2957,2632,3722,2976,3163,5399
KLLA0C16335g,4755,3,1773,2019,7574,6875,352,357,526,609,1690,1480,1974,1808,1877,1950,1854,2390,1975,2166
